"Date","Case_Status","Case_Count"
"2020-02-26","Reported",1
"2020-02-27","Reported",0
"2020-02-28","Reported",0
"2020-02-29","Reported",0
"2020-03-01","Reported",0
"2020-03-02","Reported",1
"2020-03-03","Reported",0
"2020-03-04","Reported",2
"2020-03-05","Reported",2
"2020-03-06","Reported",1
"2020-03-07","Reported",0
"2020-03-08","Reported",0
"2020-03-09","Reported",0
"2020-03-10","Reported",0
"2020-03-11","Reported",0
"2020-03-12","Reported",1
"2020-03-13","Reported",1
"2020-03-14","Reported",1
"2020-03-15","Reported",1
"2020-03-16","Reported",7
"2020-03-17","Reported",12
"2020-03-18","Reported",5
"2020-03-19","Reported",18
"2020-03-20","Reported",11
"2020-03-21","Reported",24
"2020-03-22","Reported",44
"2020-03-23","Reported",41
"2020-03-24","Reported",58
"2020-03-25","Reported",84
"2020-03-26","Reported",79
"2020-03-27","Reported",75
"2020-03-28","Reported",72
"2020-03-29","Reported",74
"2020-03-30","Reported",52
"2020-03-31","Reported",77
"2020-04-01","Reported",73
"2020-04-02","Reported",82
"2020-04-03","Reported",75
"2020-04-04","Reported",77
"2020-04-05","Reported",70
"2020-04-06","Reported",53
"2020-04-07","Reported",37
"2020-04-08","Reported",28
"2020-04-09","Reported",44
"2020-04-10","Reported",27
"2020-04-11","Reported",25
"2020-04-12","Reported",20
"2020-04-13","Reported",11
"2020-04-14","Reported",16
"2020-04-15","Reported",11
"2020-04-16","Reported",17
"2020-04-17","Reported",12
"2020-04-18","Reported",10
"2020-04-19","Reported",10
"2020-04-20","Reported",3
"2020-04-21","Reported",6
"2020-04-22","Reported",5
"2020-04-23","Reported",5
"2020-04-24","Reported",6
"2020-04-25","Reported",6
"2020-04-26","Reported",3
"2020-04-27","Reported",3
"2020-04-28","Reported",1
"2020-04-29","Reported",2
"2020-04-30","Reported",3
"2020-05-01","Reported",6
"2020-05-02","Reported",0
"2020-05-03","Reported",1
"2020-05-04","Reported",0
"2020-05-05","Reported",2
"2020-05-06","Reported",2
"2020-05-07","Reported",1
"2020-05-08","Reported",1
"2020-05-09","Reported",1
"2020-05-10","Reported",3
"2020-05-11","Reported",0
"2020-05-12","Reported",0
"2020-05-13","Reported",0
"2020-05-14","Reported",1
"2020-05-15","Reported",1
"2020-05-16","Reported",0
"2020-05-17","Reported",0
"2020-05-18","Reported",0
"2020-05-19","Reported",0
"2020-05-20","Reported",0
"2020-05-21","Reported",0
"2020-05-22","Reported",1
"2020-05-23","Reported",0
"2020-05-24","Reported",0
"2020-05-25","Reported",0
"2020-05-26","Reported",0
"2020-05-27","Reported",0
"2020-05-28","Reported",0
"2020-05-29","Reported",0
"2020-05-30","Reported",0
"2020-05-31","Reported",0
"2020-06-01","Reported",0
"2020-06-02","Reported",0
"2020-06-03","Reported",0
"2020-06-04","Reported",0
"2020-06-05","Reported",0
"2020-06-06","Reported",0
"2020-06-07","Reported",0
"2020-06-08","Reported",0
"2020-06-09","Reported",0
"2020-06-10","Reported",0
"2020-06-11","Reported",0
"2020-06-12","Reported",0
"2020-06-13","Reported",0
"2020-06-14","Reported",0
"2020-06-15","Reported",0
"2020-06-16","Reported",2
"2020-06-17","Reported",1
"2020-06-18","Reported",0
"2020-06-19","Reported",2
"2020-06-20","Reported",1
"2020-06-21","Reported",3
"2020-06-22","Reported",2
"2020-06-23","Reported",1
"2020-06-24","Reported",3
"2020-06-25","Reported",1
"2020-06-26","Reported",1
"2020-06-27","Reported",5
"2020-06-28","Reported",1
"2020-06-29","Reported",1
"2020-06-30","Reported",0
"2020-07-01","Reported",1
"2020-07-02","Reported",1
"2020-07-03","Reported",0
"2020-07-04","Reported",0
"2020-07-05","Reported",3
"2020-07-06","Reported",3
"2020-07-07","Reported",2
"2020-07-08","Reported",2
"2020-07-09","Reported",3
"2020-07-10","Reported",0
"2020-07-11","Reported",1
"2020-07-12","Reported",0
"2020-07-13","Reported",1
"2020-07-14","Reported",3
"2020-07-15","Reported",0
"2020-07-16","Reported",1
"2020-07-17","Reported",2
"2020-07-18","Reported",2
"2020-07-19","Reported",1
"2020-07-20","Reported",1
"2020-07-21","Reported",0
"2020-07-22","Reported",0
"2020-07-23","Reported",0
"2020-07-24","Reported",1
"2020-07-25","Reported",0
"2020-07-26","Reported",0
"2020-07-27","Reported",2
"2020-07-28","Reported",1
"2020-07-29","Reported",1
"2020-07-30","Reported",0
"2020-07-31","Reported",2
"2020-08-01","Reported",2
"2020-08-02","Reported",3
"2020-08-03","Reported",0
"2020-08-04","Reported",2
"2020-08-05","Reported",0
"2020-08-06","Reported",0
"2020-08-07","Reported",0
"2020-08-08","Reported",0
"2020-08-09","Reported",0
"2020-08-10","Reported",0
"2020-08-11","Reported",5
"2020-08-12","Reported",15
"2020-08-13","Reported",12
"2020-08-14","Reported",5
"2020-08-15","Reported",14
"2020-08-16","Reported",12
"2020-08-17","Reported",9
"2020-08-18","Reported",11
"2020-08-19","Reported",5
"2020-08-20","Reported",7
"2020-08-21","Reported",7
"2020-08-22","Reported",4
"2020-08-23","Reported",8
"2020-08-24","Reported",7
"2020-08-25","Reported",4
"2020-08-26","Reported",7
"2020-08-27","Reported",6
"2020-08-28","Reported",18
"2020-08-29","Reported",4
"2020-08-30","Reported",5
"2020-08-31","Reported",14
"2020-09-01","Reported",6
"2020-09-02","Reported",5
"2020-09-03","Reported",3
"2020-09-04","Reported",5
"2020-09-05","Reported",7
"2020-09-06","Reported",3
"2020-09-07","Reported",6
"2020-09-08","Reported",6
"2020-09-09","Reported",3
"2020-09-10","Reported",2
"2020-09-11","Reported",2
"2020-09-12","Reported",2
"2020-09-13","Reported",1
"2020-09-14","Reported",5
"2020-09-15","Reported",0
"2020-09-16","Reported",12
"2020-09-17","Reported",0
"2020-09-18","Reported",3
"2020-09-19","Reported",3
"2020-09-20","Reported",0
"2020-09-21","Reported",1
"2020-09-22","Reported",3
"2020-09-23","Reported",3
"2020-09-24","Reported",2
"2020-09-25","Reported",1
"2020-09-26","Reported",2
"2020-09-27","Reported",2
"2020-09-28","Reported",1
"2020-09-29","Reported",0
"2020-09-30","Reported",6
"2020-10-01","Reported",6
"2020-10-02","Reported",2
"2020-10-03","Reported",4
"2020-10-04","Reported",2
"2020-10-05","Reported",3
"2020-10-06","Reported",2
"2020-10-07","Reported",3
"2020-10-08","Reported",3
"2020-10-09","Reported",4
"2020-10-10","Reported",0
"2020-10-11","Reported",3
"2020-10-12","Reported",1
"2020-10-13","Reported",2
"2020-10-14","Reported",1
"2020-10-15","Reported",5
"2020-10-16","Reported",1
"2020-10-17","Reported",4
"2020-10-18","Reported",1
"2020-10-19","Reported",1
"2020-10-20","Reported",22
"2020-10-21","Reported",4
"2020-10-22","Reported",3
"2020-10-23","Reported",18
"2020-10-24","Reported",0
"2020-10-25","Reported",4
"2020-10-26","Reported",1
"2020-10-27","Reported",3
"2020-10-28","Reported",6
"2020-10-29","Reported",1
"2020-10-30","Reported",6
"2020-10-31","Reported",5
"2020-11-01","Reported",3
"2020-11-02","Reported",5
"2020-11-03","Reported",1
"2020-11-04","Reported",3
"2020-11-05","Reported",1
"2020-11-06","Reported",1
"2020-11-07","Reported",6
"2020-11-08","Reported",1
"2020-11-09","Reported",4
"2020-11-10","Reported",1
"2020-11-11","Reported",3
"2020-11-12","Reported",4
"2020-11-13","Reported",3
"2020-11-14","Reported",3
"2020-11-15","Reported",1
"2020-11-16","Reported",3
"2020-11-17","Reported",1
"2020-11-18","Reported",8
"2020-11-19","Reported",1
"2020-11-20","Reported",4
"2020-11-21","Reported",6
"2020-11-22","Reported",2
"2020-11-23","Reported",10
"2020-11-24","Reported",3
"2020-11-25","Reported",1
"2020-11-26","Reported",7
"2020-11-27","Reported",3
"2020-11-28","Reported",4
"2020-11-29","Reported",3
"2020-11-30","Reported",6
"2020-12-01","Reported",3
"2020-12-02","Reported",2
"2020-12-03","Reported",3
"2020-12-04","Reported",9
"2020-12-05","Reported",0
"2020-12-06","Reported",2
"2020-12-07","Reported",6
"2020-12-08","Reported",2
"2020-12-09","Reported",2
"2020-12-10","Reported",3
"2020-12-11","Reported",1
"2020-12-12","Reported",5
"2020-12-13","Reported",0
"2020-12-14","Reported",4
"2020-12-15","Reported",0
"2020-12-16","Reported",4
"2020-12-17","Reported",4
"2020-12-18","Reported",2
"2020-12-19","Reported",7
"2020-12-20","Reported",4
"2020-12-21","Reported",5
"2020-12-22","Reported",2
"2020-12-23","Reported",3
"2020-12-24","Reported",6
"2020-12-25","Reported",2
"2020-12-26","Reported",3
"2020-12-27","Reported",3
"2020-12-28","Reported",6
"2020-12-29","Reported",4
"2020-12-30","Reported",7
"2020-12-31","Reported",3
"2021-01-01","Reported",6
"2021-01-02","Reported",8
"2021-01-03","Reported",3
"2021-01-04","Reported",1
"2021-01-05","Reported",2
"2021-01-06","Reported",2
"2021-01-07","Reported",18
"2021-01-08","Reported",4
"2021-01-09","Reported",8
"2021-01-10","Reported",9
"2021-01-11","Reported",6
"2021-01-12","Reported",2
"2021-01-13","Reported",8
"2021-01-14","Reported",6
"2021-01-15","Reported",6
"2021-01-16","Reported",5
"2021-01-17","Reported",2
"2021-01-18","Reported",2
"2021-01-19","Reported",2
"2021-01-20","Reported",4
"2021-01-21","Reported",4
"2021-01-22","Reported",3
"2021-01-23","Reported",6
"2021-01-24","Reported",6
"2021-01-25","Reported",2
"2021-01-26","Reported",1
"2021-01-27","Reported",6
"2021-01-28","Reported",5
"2021-01-29","Reported",2
"2021-01-30","Reported",0
"2021-01-31","Reported",0
"2021-02-01","Reported",1
"2021-02-02","Reported",4
"2021-02-03","Reported",3
"2021-02-04","Reported",4
"2021-02-05","Reported",2
"2021-02-06","Reported",2
"2021-02-07","Reported",0
"2021-02-08","Reported",1
"2021-02-09","Reported",2
"2021-02-10","Reported",2
"2021-02-11","Reported",1
"2021-02-12","Reported",4
"2021-02-13","Reported",2
"2021-02-14","Reported",5
"2021-02-15","Reported",1
"2021-02-16","Reported",2
"2021-02-17","Reported",5
"2021-02-18","Reported",0
"2021-02-19","Reported",7
"2021-02-20","Reported",2
"2021-02-21","Reported",1
"2021-02-22","Reported",5
"2021-02-23","Reported",7
"2021-02-24","Reported",2
"2021-02-25","Reported",2
"2021-02-26","Reported",1
"2021-02-27","Reported",4
"2021-02-28","Reported",3
"2021-03-01","Reported",4
"2021-03-02","Reported",1
"2021-03-03","Reported",6
"2021-03-04","Reported",0
"2021-03-05","Reported",9
"2021-03-06","Reported",1
"2021-03-07","Reported",7
"2021-03-08","Reported",3
"2021-03-09","Reported",1
"2021-03-10","Reported",8
"2021-03-11","Reported",1
"2021-03-12","Reported",3
"2021-03-13","Reported",1
"2021-03-14","Reported",7
"2021-03-15","Reported",1
"2021-03-16","Reported",2
"2021-03-17","Reported",7
"2021-03-18","Reported",1
"2021-03-19","Reported",6
"2021-03-20","Reported",6
"2021-03-21","Reported",5
"2021-03-22","Reported",7
"2021-03-23","Reported",3
"2021-03-24","Reported",5
"2021-03-25","Reported",3
"2021-03-26","Reported",1
"2021-03-27","Reported",2
"2021-03-28","Reported",10
"2021-03-29","Reported",2
"2021-03-30","Reported",2
"2021-03-31","Reported",5
"2021-04-01","Reported",0
"2021-04-02","Reported",4
"2021-04-03","Reported",1
"2021-04-04","Reported",7
"2021-04-05","Reported",10
"2021-04-06","Reported",7
"2021-04-07","Reported",19
"2021-04-08","Reported",5
"2021-04-09","Reported",8
"2021-04-10","Reported",6
"2021-04-11","Reported",8
"2021-04-12","Reported",4
"2021-04-13","Reported",1
"2021-04-14","Reported",2
"2021-04-15","Reported",3
"2021-04-16","Reported",2
"2021-04-17","Reported",2
"2021-04-18","Reported",2
"2021-04-19","Reported",0
"2021-04-20","Reported",1
"2021-04-21","Reported",4
"2021-04-22","Reported",0
"2021-04-23","Reported",2
"2021-04-24","Reported",0
"2021-04-25","Reported",4
"2021-04-26","Reported",4
"2021-04-27","Reported",2
"2021-04-28","Reported",2
"2021-04-29","Reported",1
"2021-04-30","Reported",4
"2021-05-01","Reported",3
"2021-05-02","Reported",4
"2021-05-03","Reported",1
"2021-05-04","Reported",4
"2021-05-05","Reported",1
"2021-05-06","Reported",5
"2021-05-07","Reported",3
"2021-05-08","Reported",1
"2021-05-09","Reported",1
"2021-05-10","Reported",0
"2021-05-11","Reported",1
"2021-05-12","Reported",1
"2021-05-13","Reported",0
"2021-05-14","Reported",0
"2021-05-15","Reported",1
"2021-05-16","Reported",5
"2021-05-17","Reported",1
"2021-05-18","Reported",6
"2021-05-19","Reported",1
"2021-05-20","Reported",1
"2021-05-21","Reported",3
"2021-05-22","Reported",0
"2021-05-23","Reported",4
"2021-05-24","Reported",2
"2021-05-25","Reported",1
"2021-05-26","Reported",0
"2021-05-27","Reported",1
"2021-05-28","Reported",0
"2021-05-29","Reported",1
"2021-05-30","Reported",2
"2021-05-31","Reported",0
"2021-06-01","Reported",5
"2021-06-02","Reported",2
"2021-06-03","Reported",1
"2021-06-04","Reported",2
"2021-06-05","Reported",0
"2021-06-06","Reported",3
"2021-06-07","Reported",4
"2021-06-08","Reported",6
"2021-06-09","Reported",1
"2021-06-10","Reported",5
"2021-06-11","Reported",4
"2021-06-12","Reported",3
"2021-06-13","Reported",0
"2021-06-14","Reported",1
"2021-06-15","Reported",0
"2021-06-16","Reported",2
"2021-06-17","Reported",1
"2021-06-18","Reported",2
"2021-06-19","Reported",2
"2021-06-20","Reported",2
"2021-06-21","Reported",0
"2021-06-22","Reported",4
"2021-06-23","Reported",1
"2021-06-24","Reported",2
"2021-06-25","Reported",3
"2021-06-26","Reported",3
"2021-06-27","Reported",6
"2021-06-28","Reported",5
"2021-06-29","Reported",1
"2021-06-30","Reported",1
"2021-07-01","Reported",3
"2021-07-02","Reported",3
"2021-07-03","Reported",3
"2021-07-04","Reported",9
"2021-07-05","Reported",1
"2021-07-06","Reported",5
"2021-07-07","Reported",2
"2021-07-08","Reported",0
"2021-07-09","Reported",0
"2021-07-10","Reported",3
"2021-07-11","Reported",3
"2021-07-12","Reported",15
"2021-07-13","Reported",0
"2021-07-14","Reported",22
"2021-07-15","Reported",2
"2021-07-16","Reported",6
"2021-07-17","Reported",4
"2021-07-18","Reported",3
"2021-07-19","Reported",6
"2021-07-20","Reported",8
"2021-07-21","Reported",6
"2021-07-22","Reported",5
"2021-07-23","Reported",3
"2021-07-24","Reported",1
"2021-07-25","Reported",0
"2021-07-26","Reported",2
"2021-07-27","Reported",1
"2021-07-28","Reported",6
"2021-07-29","Reported",0
"2021-07-30","Reported",4
"2021-07-31","Reported",0
"2021-08-01","Reported",4
"2021-08-02","Reported",2
"2021-08-03","Reported",2
"2021-08-04","Reported",0
"2021-08-05","Reported",1
"2021-08-06","Reported",2
"2021-08-07","Reported",4
"2021-08-08","Reported",12
"2021-08-09","Reported",3
"2021-08-10","Reported",3
"2021-08-11","Reported",8
"2021-08-12","Reported",0
"2021-08-13","Reported",3
"2021-08-14","Reported",3
"2021-08-15","Reported",4
"2021-08-16","Reported",0
"2021-08-17","Reported",12
"2021-08-18","Reported",12
"2021-08-19","Reported",20
"2021-08-20","Reported",22
"2021-08-21","Reported",31
"2021-08-22","Reported",39
"2021-08-23","Reported",40
"2021-08-24","Reported",62
"2021-08-25","Reported",67
"2021-08-26","Reported",81
"2021-08-27","Reported",78
"2021-08-28","Reported",78
"2021-08-29","Reported",56
"2021-08-30","Reported",63
"2021-08-31","Reported",58
"2021-09-01","Reported",48
"2021-09-02","Reported",29
"2021-09-03","Reported",24
"2021-09-04","Reported",27
"2021-09-05","Reported",19
"2021-09-06","Reported",27
"2021-09-07","Reported",14
"2021-09-08","Reported",22
"2021-09-09","Reported",13
"2021-09-10","Reported",25
"2021-09-11","Reported",18
"2021-09-12","Reported",42
"2021-09-13","Reported",17
"2021-09-14","Reported",11
"2021-09-15","Reported",20
"2021-09-16","Reported",14
"2021-09-17","Reported",23
"2021-09-18","Reported",24
"2021-09-19","Reported",25
"2021-09-20","Reported",11
"2021-09-21","Reported",25
"2021-09-22","Reported",17
"2021-09-23","Reported",12
"2021-09-24","Reported",12
"2021-09-25","Reported",23
"2021-09-26","Reported",15
"2021-09-27","Reported",9
"2021-09-28","Reported",45
"2021-09-29","Reported",27
"2021-09-30","Reported",18
"2021-10-01","Reported",29
"2021-10-02","Reported",28
"2021-10-03","Reported",27
"2021-10-04","Reported",27
"2021-10-05","Reported",42
"2021-10-06","Reported",38
"2021-10-07","Reported",41
"2021-10-08","Reported",40
"2021-10-09","Reported",49
"2021-10-10","Reported",44
"2021-10-11","Reported",37
"2021-10-12","Reported",51
"2021-10-13","Reported",90
"2021-10-14","Reported",55
"2021-10-15","Reported",40
"2021-10-16","Reported",54
"2021-10-17","Reported",82
"2021-10-18","Reported",86
"2021-10-19","Reported",90
"2021-10-20","Reported",102
"2021-10-21","Reported",116
"2021-10-22","Reported",101
"2021-10-23","Reported",92
"2021-10-24","Reported",105
"2021-10-25","Reported",74
"2021-10-26","Reported",87
"2021-10-27","Reported",111
"2021-10-28","Reported",153
"2021-10-29","Reported",117
"2021-10-30","Reported",162
"2021-10-31","Reported",156
"2021-11-01","Reported",113
"2021-11-02","Reported",120
"2021-11-03","Reported",173
"2021-11-04","Reported",181
"2021-11-05","Reported",154
"2021-11-06","Reported",170
"2021-11-07","Reported",150
"2021-11-08","Reported",124
"2021-11-09","Reported",159
"2021-11-10","Reported",226
"2021-11-11","Reported",214
"2021-11-12","Reported",172
"2021-11-13","Reported",147
"2021-11-14","Reported",221
"2021-11-15","Reported",183
"2021-11-16","Reported",165
"2021-11-17","Reported",202
"2021-11-18","Reported",176
"2021-11-19","Reported",172
"2021-11-20","Reported",208
"2021-11-21","Reported",205
"2021-11-22","Reported",186
"2021-11-23","Reported",182
"2021-11-24","Reported",195
"2021-11-25","Reported",198
"2021-11-26","Reported",166
"2021-11-27","Reported",137
"2021-11-28","Reported",175
"2021-11-29","Reported",131
"2021-11-30","Reported",137
"2021-12-01","Reported",133
"2021-12-02","Reported",111
"2021-12-03","Reported",128
"2021-12-04","Reported",102
"2021-12-05","Reported",99
"2021-12-06","Reported",88
"2021-12-07","Reported",107
"2021-12-08","Reported",113
"2021-12-09","Reported",93
"2021-12-10","Reported",87
"2021-12-11","Reported",97
"2021-12-12","Reported",72
"2021-12-13","Reported",65
"2021-12-14","Reported",77
"2021-12-15","Reported",101
"2021-12-16","Reported",80
"2021-12-17","Reported",67
"2021-12-18","Reported",77
"2021-12-19","Reported",45
"2021-12-20","Reported",37
"2021-12-21","Reported",58
"2021-12-22","Reported",86
"2021-12-23","Reported",51
"2021-12-24","Reported",86
"2021-12-25","Reported",47
"2021-12-26","Reported",37
"2021-12-27","Reported",35
"2021-12-28","Reported",74
"2021-12-29","Reported",47
"2021-12-30","Reported",66
"2021-12-31","Reported",71
"2022-01-01","Reported",65
"2022-01-02","Reported",53
"2022-01-03","Reported",48
"2022-01-04","Reported",46
"2022-01-05","Reported",58
"2022-01-06","Reported",74
"2022-01-07","Reported",64
"2022-01-08","Reported",64
"2022-01-09","Reported",61
"2022-01-10","Reported",52
"2022-01-11","Reported",68
"2022-01-12","Reported",58
"2022-01-13","Reported",47
"2022-01-14","Reported",53
"2022-01-15","Reported",89
"2022-01-16","Reported",31
"2022-01-17","Reported",81
"2022-01-18","Reported",66
"2022-01-19","Reported",60
"2022-01-20","Reported",78
"2022-01-21","Reported",72
"2022-01-22","Reported",75
"2022-01-23","Reported",78
"2022-01-24","Reported",65
"2022-01-25","Reported",59
"2022-01-26","Reported",121
"2022-01-27","Reported",157
"2022-01-28","Reported",166
"2022-01-29","Reported",190
"2022-01-30","Reported",135
"2022-01-31","Reported",176
"2022-02-01","Reported",182
"2022-02-02","Reported",205
"2022-02-03","Reported",282
"2022-02-04","Reported",288
"2022-02-05","Reported",212
"2022-02-06","Reported",233
"2022-02-07","Reported",289
"2022-02-08","Reported",186
"2022-02-09","Reported",450
"2022-02-10","Reported",470
"2022-02-11","Reported",678
"2022-02-12","Reported",721
"2022-02-13","Reported",687
"2022-02-14","Reported",752
"2022-02-15","Reported",1192
"2022-02-16","Reported",1547
"2022-02-17","Reported",1909
"2022-02-18","Reported",1770
"2022-02-19","Reported",2513
"2022-02-20","Reported",2096
"2022-02-21","Reported",2850
"2022-02-22","Reported",3443
"2022-02-23","Reported",3962
"2022-02-24","Reported",5404
"2022-02-25","Reported",24324
"2022-02-26","Reported",12769
"2022-02-27","Reported",14590
"2022-02-28","Reported",19901
"2022-03-01","Reported",22239
"2022-03-02","Reported",23171
"2022-03-03","Reported",22536
"2022-03-04","Reported",18875
"2022-03-05","Reported",15241
"2022-03-06","Reported",17492
"2022-03-07","Reported",23941
"2022-03-08","Reported",22489
"2022-03-09","Reported",21030
"2022-03-10","Reported",21063
"2022-03-11","Reported",18729
"2022-03-12","Reported",14523
"2022-03-13","Reported",15591
"2022-03-14","Reported",21656
"2022-03-15","Reported",19513
"2022-03-16","Reported",19602
"2022-03-17","Reported",17108
"2022-03-18","Reported",15628
"2022-03-19","Reported",12041
"2022-03-20","Reported",14494
"2022-03-21","Reported",20973
"2022-03-22","Reported",20161
"2022-03-23","Reported",18499
"2022-03-24","Reported",15942
"2022-03-25","Reported",14202
"2022-03-26","Reported",10685
"2022-03-27","Reported",12547
"2022-03-28","Reported",17220
"2022-03-29","Reported",15993
"2022-03-30","Reported",15319
"2022-03-31","Reported",13561
"2022-04-01","Reported",11694
"2022-04-02","Reported",8853
"2022-04-03","Reported",10269
"2022-04-04","Reported",14221
"2022-04-05","Reported",12685
"2022-04-06","Reported",11745
"2022-04-07","Reported",10041
"2022-04-08","Reported",8595
"2022-04-09","Reported",6790
"2022-04-10","Reported",7684
"2022-04-11","Reported",11218
"2022-04-12","Reported",9588
"2022-04-13","Reported",9707
"2022-04-14","Reported",7896
"2022-04-15","Reported",5815
"2022-04-16","Reported",6010
"2022-04-17","Reported",6329
"2022-04-18","Reported",8455
"2022-04-19","Reported",11383
"2022-04-20","Reported",10413
"2022-04-21","Reported",9523
"2022-04-22","Reported",8052
"2022-04-23","Reported",5755
"2022-04-24","Reported",5784
"2022-04-25","Reported",6519
"2022-04-26","Reported",10049
"2022-04-27","Reported",9254
"2022-04-28","Reported",8418
"2022-04-29","Reported",7221
"2022-04-30","Reported",5828
"2022-05-01","Reported",6807
"2022-05-02","Reported",9332
"2022-05-03","Reported",8813
"2022-05-04","Reported",8871
"2022-05-05","Reported",7561
"2022-05-06","Reported",6927
"2022-05-07","Reported",5810
"2022-05-08","Reported",6553
"2022-05-09","Reported",9448
"2022-05-10","Reported",8209
"2022-05-11","Reported",9631
"2022-05-12","Reported",7630
"2022-05-13","Reported",7227
"2022-05-14","Reported",5913
"2022-05-15","Reported",7226
"2022-05-16","Reported",10095
"2022-05-17","Reported",9784
"2022-05-18","Reported",9362
"2022-05-19","Reported",8050
"2022-05-20","Reported",6857
"2022-05-21","Reported",5148
"2022-05-22","Reported",6150
"2022-05-23","Reported",8678
"2022-05-24","Reported",8395
"2022-05-25","Reported",7839
"2022-05-26","Reported",7124
"2022-05-27","Reported",6527
"2022-05-28","Reported",4961
"2022-05-29","Reported",5991
"2022-05-30","Reported",8709
"2022-05-31","Reported",8471
"2022-06-01","Reported",8133
"2022-06-02","Reported",6441
"2022-06-03","Reported",6503
"2022-06-04","Reported",4536
"2022-06-05","Reported",4556
"2022-06-06","Reported",5980
"2022-06-07","Reported",7338
"2022-06-08","Reported",8237
"2022-06-09","Reported",6540
"2022-06-10","Reported",5335
"2022-06-11","Reported",4570
"2022-06-12","Reported",4623
"2022-06-13","Reported",6426
"2022-06-14","Reported",5810
"2022-06-15","Reported",5702
"2022-06-16","Reported",5086
"2022-06-17","Reported",4577
"2022-06-18","Reported",3367
"2022-06-19","Reported",4193
"2022-06-20","Reported",5878
"2022-06-21","Reported",5763
"2022-06-22","Reported",5546
"2022-06-23","Reported",5041
"2022-06-24","Reported",4010
"2022-06-25","Reported",4613
"2022-06-26","Reported",5773
"2022-06-27","Reported",8377
"2022-06-28","Reported",8130
"2022-06-29","Reported",7860
"2022-06-30","Reported",7408
"2022-07-01","Reported",6825
"2022-07-02","Reported",5481
"2022-07-03","Reported",6584
"2022-07-04","Reported",9829
"2022-07-05","Reported",10560
"2022-07-06","Reported",10936
"2022-07-07","Reported",9566
"2022-07-08","Reported",9555
"2022-07-09","Reported",7769
"2022-07-10","Reported",8690
"2022-07-11","Reported",11846
"2022-07-12","Reported",11779
"2022-07-13","Reported",11710
"2022-07-14","Reported",10796
"2022-07-15","Reported",9526
"2022-07-16","Reported",6790
"2022-07-17","Reported",7705
"2022-07-18","Reported",10749
"2022-07-19","Reported",10681
"2022-07-20","Reported",10339
"2022-07-21","Reported",9056
"2022-07-22","Reported",8062
"2022-07-23","Reported",6126
"2022-07-24","Reported",7018
"2022-07-25","Reported",9678
"2022-07-26","Reported",9128
"2022-07-27","Reported",7931
"2022-07-28","Reported",7910
"2022-07-29","Reported",6464
"2022-07-30","Reported",4694
"2022-07-31","Reported",5331
"2022-08-01","Reported",7359
"2022-08-02","Reported",6704
"2022-08-03","Reported",6340
"2022-08-04","Reported",5501
"2022-08-05","Reported",4894
"2022-08-06","Reported",3647
"2022-08-07","Reported",4050
"2022-08-08","Reported",6112
"2022-08-09","Reported",5401
"2022-08-10","Reported",5004
"2022-08-11","Reported",4281
"2022-08-12","Reported",3720
"2022-08-13","Reported",2910
"2022-08-14","Reported",3419
"2022-08-15","Reported",4972
"2022-08-16","Reported",4664
"2022-08-17","Reported",4622
"2022-08-18","Reported",3894
"2022-08-19","Reported",3412
"2022-08-20","Reported",2333
"2022-08-21","Reported",2729
"2022-08-22","Reported",3819
"2022-08-23","Reported",3284
"2022-08-24","Reported",2899
"2022-08-25","Reported",2482
"2022-08-26","Reported",2271
"2022-08-27","Reported",1464
"2022-08-28","Reported",1694
"2022-08-29","Reported",2570
"2022-08-30","Reported",2345
"2022-08-31","Reported",2195
"2022-09-01","Reported",1890
"2022-09-02","Reported",1704
"2022-09-03","Reported",1155
"2022-09-04","Reported",1334
"2022-09-05","Reported",2136
"2022-09-06","Reported",1890
"2022-09-07","Reported",1735
"2022-09-08","Reported",1548
"2022-09-09","Reported",1463
"2022-09-10","Reported",1009
"2022-09-11","Reported",1189
"2022-09-12","Reported",2021
"2022-09-13","Reported",1596
"2022-09-14","Reported",1589
"2022-09-15","Reported",1325
"2022-09-16","Reported",1146
"2022-09-17","Reported",885
"2022-09-18","Reported",1022
"2022-09-19","Reported",1817
"2022-09-20","Reported",1622
"2022-09-21","Reported",1649
"2022-09-22","Reported",1540
"2022-09-23","Reported",1289
"2022-09-24","Reported",913
"2022-09-25","Reported",954
"2022-09-26","Reported",1256
"2022-09-27","Reported",1939
"2022-09-28","Reported",1660
"2022-09-29","Reported",1576
"2022-09-30","Reported",1446
"2022-10-01","Reported",927
"2022-10-02","Reported",1145
"2022-10-03","Reported",1797
"2022-10-04","Reported",1832
"2022-10-05","Reported",1764
"2022-10-06","Reported",1737
"2022-10-07","Reported",1541
"2022-10-08","Reported",1135
"2022-10-09","Reported",1380
"2022-10-10","Reported",2444
"2022-10-11","Reported",2213
"2022-10-12","Reported",2329
"2022-10-13","Reported",2174
"2022-10-14","Reported",1907
"2022-10-15","Reported",1469
"2022-10-16","Reported",1751
"2022-10-17","Reported",2923
"2022-10-18","Reported",2924
"2022-10-19","Reported",2635
"2022-10-20","Reported",2432
"2022-10-21","Reported",2195
"2022-10-22","Reported",1588
"2022-10-23","Reported",1638
"2022-10-24","Reported",2410
"2022-10-25","Reported",3923
"2022-10-26","Reported",3577
"2022-10-27","Reported",3171
"2022-10-28","Reported",2867
"2022-10-29","Reported",2142
"2022-10-30","Reported",2396
"2022-10-31","Reported",3856
"2022-11-01","Reported",3493
